,Credibility_Rank,Traffic_Rank,Bias_Rank,Factual_Reporting,Questionable,NaNs_Per_Row,Avrg_Per_Row
394,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
395,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
396,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
397,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
398,1.0,1.0,0.0,1.0,['No Data'],0,0.6
399,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
400,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
401,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
402,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
403,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
404,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
405,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
406,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
407,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
408,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
409,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
410,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
411,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
412,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
413,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
414,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
415,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
416,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
417,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
418,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
419,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
420,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
421,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
422,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
423,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
424,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
425,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
426,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
427,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
428,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
429,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
430,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
431,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
432,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
433,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
434,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
435,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
436,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
437,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
438,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
439,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
440,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
441,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
442,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
443,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
444,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
445,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
446,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
447,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
448,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
449,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
450,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
451,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
452,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
453,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
454,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
455,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
456,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
457,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
458,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
459,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
460,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
461,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
462,1.0,1.0,0.0,1.0,['No Data'],0,0.6
463,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
464,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
465,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
466,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
467,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
468,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
469,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
470,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
471,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
472,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
473,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
474,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
475,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
476,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
477,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
478,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
479,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
480,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
481,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
482,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
483,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
484,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
485,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
486,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
487,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
488,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
489,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
490,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
491,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
492,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
493,1.0,1.0,0.0,1.0,['No Data'],0,0.6
494,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
495,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
496,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
497,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
498,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
499,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
500,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
501,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
502,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
503,-1.0,-1.0,-1.0,-1.0,-0.14285714285714285,0,-0.8
504,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
505,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
506,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
507,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
508,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
509,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
510,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
511,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
512,1.0,1.0,0.0,1.0,['No Data'],0,0.6
513,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
514,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
515,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
516,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
517,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
518,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
519,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
520,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
521,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
522,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
523,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
524,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
525,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
526,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
527,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
528,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
529,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
530,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
531,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
532,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
533,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
534,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
535,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
536,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
537,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
538,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
539,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
540,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
541,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
542,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
543,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
544,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
545,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
546,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
547,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
548,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
549,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
550,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
551,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
552,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
553,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
554,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
555,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
556,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
557,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
558,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
559,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
560,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
561,1.0,1.0,0.0,1.0,['No Data'],0,0.6
562,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
563,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
564,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
565,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
566,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
567,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
568,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
569,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
570,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
571,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
572,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
573,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
574,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
575,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
576,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
577,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
578,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
579,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
580,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
581,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
582,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
583,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
584,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
585,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
586,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
587,1.0,1.0,0.0,1.0,['No Data'],0,0.6
588,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
589,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
590,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
591,1.0,1.0,0.0,1.0,['No Data'],0,0.6
592,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
593,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
594,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
595,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
596,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
597,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
598,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
599,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
600,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
601,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
602,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
603,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
604,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
605,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
606,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
607,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
608,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
609,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
610,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
611,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
612,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
613,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
614,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
615,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
616,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
617,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
618,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
619,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
620,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
621,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
622,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
623,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
624,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
625,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
626,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
627,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
628,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
629,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
630,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
631,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
632,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
633,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
634,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
635,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
636,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
637,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
638,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
639,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
640,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
641,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
642,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
643,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
644,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
645,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
646,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
647,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
648,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
649,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
650,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
651,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
652,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
653,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
654,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
655,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
656,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
657,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
658,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
659,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
660,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
661,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
662,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
663,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
664,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
665,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
666,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
667,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
668,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
669,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
670,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
671,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
672,1.0,1.0,0.0,1.0,['No Data'],0,0.6
673,1.0,1.0,0.0,1.0,['No Data'],0,0.6
674,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
675,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
676,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
677,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
678,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
679,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
680,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
681,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
682,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
683,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
684,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
685,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
686,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
687,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
688,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
689,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
690,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
691,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
692,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
693,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
694,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
695,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
696,-1.0,1.0,-1.0,-1.0,['No Data'],0,-0.4
697,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
698,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
699,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
700,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
701,1.0,1.0,0.0,1.0,['No Data'],0,0.6
702,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
703,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
704,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
705,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
706,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
707,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
708,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
709,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
710,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
711,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
712,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
713,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
714,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
715,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
716,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
717,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
718,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
719,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
720,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
721,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
722,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
723,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
724,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
725,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
726,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
727,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
728,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
729,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
730,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
731,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
732,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
733,1.0,1.0,0.0,1.0,['No Data'],0,0.6
734,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
735,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
736,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
737,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
738,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
739,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
740,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
741,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
742,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
743,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
744,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
745,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
746,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
747,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
748,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
749,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
750,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
751,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
752,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
753,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
754,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
755,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
756,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
757,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
758,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
759,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
760,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
761,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
762,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
763,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
764,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
765,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
766,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
767,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
768,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
769,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
770,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
771,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
772,1.0,1.0,0.0,1.0,['No Data'],0,0.6
773,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
774,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
775,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
776,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
777,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
778,1.0,1.0,0.0,1.0,['No Data'],0,0.6
779,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
780,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
781,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
782,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
783,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
784,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
785,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
786,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
787,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
788,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
789,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
